review_level,review_id,batch_id,disease_code,disease_name,scenario_type,relation_type,target_type,relation_id,target_code,target_name,review_decision,overall_risk_level,reviewer_name,reviewer_role,reviewed_at,expert_comment
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-903DD20A5D8CEC7A4315,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-903DD20A5D8CEC7A4315,FU-CARD-54FDCA736767,致心律失常性左心室心肌病随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-6C343DB8C661EC0ADF62,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-6C343DB8C661EC0ADF62,FU-CARD-94C8AE220B62,淀粉样变心肌病随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-CC38B59397224A37F337,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-CC38B59397224A37F337,FU-CARD-ABD01AB929A0,致心律失常性右心室心肌病随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-D0A60F18E8E5146F3C19,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-D0A60F18E8E5146F3C19,FU-CARD-4F0F5C00E92E,心房心肌病随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-FA506BECC47DF4760F93,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-FA506BECC47DF4760F93,FU-CARD-9B799CB8CABF,扩张型心肌病随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-C89A44A8752B8F386273,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-C89A44A8752B8F386273,FU-CARD-B30DF4D6DE67,肥厚型心肌病随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-DECA871B858272FB45EE,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-DECA871B858272FB45EE,FU-CARD-AF9070949AB7,缺血性心肌病随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-0BE1A0F3FB9A411A9167,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-0BE1A0F3FB9A411A9167,FU-CARD-1231E09FC493,限制型心肌病随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-0273F0090ED9AD015540,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-0273F0090ED9AD015540,PLAN-CARD-75D805FA2D42,致心律失常性双心室心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-BDF3D98A6F668882DA2C,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-BDF3D98A6F668882DA2C,PLAN-CARD-A1C4E6332D38,抗凝治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-EB4891B6D449E3BF8B6E,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-EB4891B6D449E3BF8B6E,PLAN-CARD-8BABC3547777,致心律失常性心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-E7B7A3B60711296311EB,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-E7B7A3B60711296311EB,PLAN-CARD-A1C4E6332D38,抗凝治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-416B7E03EC4487EA0803,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-416B7E03EC4487EA0803,PLAN-CARD-501677A0810C,致心律失常性左心室心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-EBA81251A75F7BDE8CC2,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-EBA81251A75F7BDE8CC2,PLAN-CARD-BE44DFBB5552,淀粉样变心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-445155D2916624444702,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-445155D2916624444702,PLAN-CARD-A998492DDF0E,致心律失常性右心室心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-3BA483951636556385F5,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-3BA483951636556385F5,PLAN-CARD-A1C4E6332D38,抗凝治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-258F5DEDA364CCA2B628,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-258F5DEDA364CCA2B628,PLAN-CARD-EF123C1AB63F,扩张型心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-48D31AE9544918C30DEC,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-48D31AE9544918C30DEC,PLAN-CARD-D8661B4FB4B1,法布雷病心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-ED69B0B87B6093502525,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-ED69B0B87B6093502525,PLAN-CARD-A1C4E6332D38,抗凝治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-778AD68618ED71C47AFD,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-778AD68618ED71C47AFD,PLAN-CARD-C73CCA666CCA,肥厚型心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-31D63585F129A2EB147E,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-31D63585F129A2EB147E,PLAN-CARD-260280003FF2,缺血性心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-46AE7637986A73BB4C2B,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-46AE7637986A73BB4C2B,PLAN-CARD-A1C4E6332D38,抗凝治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-176B4A1CC37A297C3D57,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-176B4A1CC37A297C3D57,PLAN-CARD-0E0B6D3DD944,非扩张型左心室心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-13C9BB56B3514E705C28,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-13C9BB56B3514E705C28,PLAN-CARD-8419002B35F1,限制型心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-6E4312588EC481ED4564,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-6E4312588EC481ED4564,PLAN-CARD-A1C4E6332D38,抗凝治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-91D5E2F339C77C72FE1B,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,,treated_by_medication,Medication,REL-91D5E2F339C77C72FE1B,MED-DIURETIC,利尿剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-C3BC4A8E158FF97CAF4A,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ACM,致心律失常性心肌病,,treated_by_medication,Medication,REL-C3BC4A8E158FF97CAF4A,MED-AMIODARONE,胺碘酮,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-EAE88DEF2DBE595021F7,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ACM,致心律失常性心肌病,,treated_by_medication,Medication,REL-EAE88DEF2DBE595021F7,MED-DIURETIC,利尿剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-7D10F4C7D5B9396683B3,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,Medication,REL-7D10F4C7D5B9396683B3,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-93515DA528687628F0F8,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,Medication,REL-93515DA528687628F0F8,MED-DIURETIC,利尿剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-08BB77076684D8774BF5,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,,treated_by_medication,Medication,REL-08BB77076684D8774BF5,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-AB62AE412FBF07B37B16,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,,treated_by_medication,Medication,REL-AB62AE412FBF07B37B16,MED-DIURETIC,利尿剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-7EAABFAB763EB1D15BE3,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,,treated_by_medication,Medication,REL-7EAABFAB763EB1D15BE3,MED-DIURETIC,利尿剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-3F049AB55129369AAF50,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-3F049AB55129369AAF50,PROC-ICD,埋藏式心脏复律除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-FA72BB36D7570D18F605,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-FA72BB36D7570D18F605,PROC-HEART-TRANSPLANT,心脏移植,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-0292BC28361E59BD9722,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-0292BC28361E59BD9722,PROC-ICD,埋藏式心脏复律除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-DCD669703596E04CB0BC,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-DCD669703596E04CB0BC,PROC-ICD,埋藏式心脏复律除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-6510A53CE3CCA303D7C3,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-6510A53CE3CCA303D7C3,PROC-HEART-TRANSPLANT,心脏移植,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-68C64CC360C3489D8B7A,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-68C64CC360C3489D8B7A,PROC-ICD,埋藏式心脏复律除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-D15627793F0C683BB79C,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-D15627793F0C683BB79C,PROC-ICD,埋藏式心脏复律除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-CB3CDAD87A591B41F3B7,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-CB3CDAD87A591B41F3B7,PROC-HEART-TRANSPLANT,心脏移植,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-3741B36A19B679D38841,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-3741B36A19B679D38841,PROC-ICD,埋藏式心脏复律除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-E825BE220D88BF35B765,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-E825BE220D88BF35B765,PROC-HEART-TRANSPLANT,心脏移植,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-0F47A09BA61D24162020,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-0F47A09BA61D24162020,PROC-ICD,埋藏式心脏复律除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-7B62D3898DB52A268931,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-7B62D3898DB52A268931,PROC-SEPTAL-MYECTOMY,室间隔切除术,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-B0A138A7CB4C637DE8BA,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-B0A138A7CB4C637DE8BA,PROC-HEART-TRANSPLANT,心脏移植,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-4BA700A0BE91B45AA3E8,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-4BA700A0BE91B45AA3E8,PROC-HEART-TRANSPLANT,心脏移植,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-4E9174304BAD9EBD965E,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-4E9174304BAD9EBD965E,PROC-ICD,埋藏式心脏复律除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-8264BE30C894,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,,treated_by_medication,Medication,REL-8264BE30C894,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-7ADBD8A7DA0B,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-7ADBD8A7DA0B,PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-765739236F4B,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-765739236F4B,PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-264C9FADD599,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,Medication,REL-264C9FADD599,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-03DBF8ADABAF,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,Medication,REL-03DBF8ADABAF,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-5D67DD33B376,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,Medication,REL-5D67DD33B376,MED-CARD-TEXT-4E1713BBBA,醛固酮受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-075D29135955,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,Medication,REL-075D29135955,MED-CARD-TEXT-93710567D3,洋地黄类药物,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-DEF3620A9350,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,Medication,REL-DEF3620A9350,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-794CCAD3365B,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-794CCAD3365B,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-1D5DEDD978AD,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-1D5DEDD978AD,PLAN-CARD-TEXT-655F4B37BC,控制心室率,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-BF1B4759B8C5,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-BF1B4759B8C5,PLAN-CARD-TEXT-655F4B37BC,控制心室率,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-31CD5A8555FB,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-31CD5A8555FB,PROC-CARD-TEXT-84551F84B4,射频消融术,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-0E08C386FAE7,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-0E08C386FAE7,PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-51ACEF93EBF1,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-51ACEF93EBF1,PROC-HEART-TRANSPLANT,心脏移植,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-750EFCEC07C2,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,,treated_by_medication,Medication,REL-750EFCEC07C2,MED-CARD-TEXT-93710567D3,洋地黄类药物,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-F8E36D815AA4,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,,treated_by_medication,Medication,REL-F8E36D815AA4,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-139DBD43A867,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-139DBD43A867,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-64FEAC2B096E,BATCH-CARD-CM-20260622-001,,,,treated_by_procedure,Procedure,REL-64FEAC2B096E,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-5F0DDEB2BFCB,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-5F0DDEB2BFCB,PLAN-CARD-TEXT-BDE62A3BE0,降压治疗,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-117FB04044F2,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,,includes_medication,Medication,REL-PLANEXEC-117FB04044F2,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-F8A1637DF8E2,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,Medication,REL-PLANEXEC-F8A1637DF8E2,MED-CARD-36D5B18BD8D3,β受体阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-EF495E5740DF,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,Medication,REL-PLANEXEC-EF495E5740DF,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-D9DAF0BE26F4,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,Medication,REL-PLANEXEC-D9DAF0BE26F4,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-E0AE7899ED43,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,Medication,REL-PLANEXEC-E0AE7899ED43,MED-CARD-TEXT-93710567D3,洋地黄类药物,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-2B74BA1043B7,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,Medication,REL-PLANEXEC-2B74BA1043B7,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-B6DB4EE731FF,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,Medication,REL-PLANEXEC-B6DB4EE731FF,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-2C72CC68CE7B,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,Medication,REL-PLANEXEC-2C72CC68CE7B,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-6BA5AA434223,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,Medication,REL-PLANEXEC-6BA5AA434223,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-29CDA552DF4B,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,Medication,REL-PLANEXEC-29CDA552DF4B,MED-DIURETIC,利尿剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-2B9D4128AB9F,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,Medication,REL-PLANEXEC-2B9D4128AB9F,MED-CARD-36D5B18BD8D3,β受体阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-BDFE50A1B293,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,Medication,REL-PLANEXEC-BDFE50A1B293,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-40205B71F811,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,Medication,REL-PLANEXEC-40205B71F811,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-4E37FE916F4F,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-FABRY,法布雷病心肌病,,includes_medication,Medication,REL-PLANEXEC-4E37FE916F4F,MED-CARD-4FB23383386F,阿加糖酶α,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-FBB9B93FE99A,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-FABRY,法布雷病心肌病,,includes_medication,Medication,REL-PLANEXEC-FBB9B93FE99A,MED-CARD-B89F68FD48F2,阿加糖酶β,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-B00366C9E906B0CE,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-B00366C9E906B0CE,FU-CARD-CM-ACM-ROUTINE-FOLLOW-UP,ACM谱系定期随访和猝死风险复评,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-84380CA5BA0C6013,BATCH-CARD-CM-20260622-001,,,,has_treatment_plan,TreatmentPlan,REL-84380CA5BA0C6013,PLAN-CARD-CM-ATRIAL-AF-STROKE-RISK-MANAGEMENT,房性心律失常与卒中风险管理,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-3F2E68443D7A1319,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-3F2E68443D7A1319,FU-CARD-CM-FABRY-REGULAR-CARDIAC-FOLLOW-UP,法布雷病心肌病长期心脏随访,,,,,,
detail,DETAIL-BATCH-CARD-CM-20260622-001-REL-14058566DE9A2482,BATCH-CARD-CM-20260622-001,,,,has_follow_up,FollowUp,REL-14058566DE9A2482,FU-CARD-CM-NDLVCM-LIFELONG-SCD-RISK,NDLVCM长期表型和猝死风险随访,,,,,,
